Ano,Mes,Estado,UF.1,Produção Med (Kt)
2016,10,TOCANTINS,TO,0.0
2016,11,ACRE,AC,0.0
2016,11,ALAGOAS,AL,0.0
2016,11,AMAZONAS,AM,0.0
2016,11,AMAPÁ,AP,0.0
2016,11,BAHIA,BA,0.0
2016,11,CEARÁ,CE,0.0
2016,11,DISTRITO FEDERAL,DF,0.0
2016,11,ESPÍRITO SANTO,ES,0.0
2016,11,GOIÁS,GO,0.0
2016,11,MARANHÃO,MA,0.0
2016,11,MINAS GERAIS,MG,0.0
2016,11,MATO GROSSO DO SUL,MS,0.0
2016,11,MATO GROSSO,MT,0.0
2016,11,PARÁ,PA,0.0
2016,11,PARAÍBA,PB,0.0
2016,11,PERNAMBUCO,PE,0.0
2016,11,PIAUÍ,PI,0.0
2016,11,PARANÁ,PR,0.0
2016,11,RIO DE JANEIRO,RJ,0.0
2016,11,RIO GRANDE DO NORTE,RN,0.0
2016,11,RONDÔNIA,RO,0.0
2016,11,RORAIMA,RR,0.0
2016,11,RIO GRANDE DO SUL,RS,0.0
2016,11,SANTA CATARINA,SC,0.0
2016,11,SERGIPE,SE,0.0
2016,11,SÃO PAULO,SP,0.0
2016,11,TOCANTINS,TO,0.0
2016,12,ACRE,AC,0.0
2016,12,ALAGOAS,AL,0.0
2016,12,AMAZONAS,AM,0.0
2016,12,AMAPÁ,AP,0.0
2016,12,BAHIA,BA,0.0
2016,12,CEARÁ,CE,0.0
2016,12,DISTRITO FEDERAL,DF,0.0
2016,12,ESPÍRITO SANTO,ES,0.0
2016,12,GOIÁS,GO,0.0
2016,12,MARANHÃO,MA,0.0
2016,12,MINAS GERAIS,MG,0.0
2016,12,MATO GROSSO DO SUL,MS,0.0
2016,12,MATO GROSSO,MT,0.0
2016,12,PARÁ,PA,0.0
2016,12,PARAÍBA,PB,0.0
2016,12,PERNAMBUCO,PE,0.0
2016,12,PIAUÍ,PI,0.0
2016,12,PARANÁ,PR,0.0
2016,12,RIO DE JANEIRO,RJ,0.0
2016,12,RIO GRANDE DO NORTE,RN,0.0
2016,12,RONDÔNIA,RO,0.0
2016,12,RORAIMA,RR,0.0
2016,12,RIO GRANDE DO SUL,RS,0.0
2016,12,SANTA CATARINA,SC,0.0
2016,12,SERGIPE,SE,0.0
2016,12,SÃO PAULO,SP,0.0
2016,12,TOCANTINS,TO,0.0
2017,1,ACRE,AC,0.0
2017,1,ALAGOAS,AL,0.0
2017,1,AMAZONAS,AM,0.0
2017,1,AMAPÁ,AP,0.0
2017,1,BAHIA,BA,0.0
2017,1,CEARÁ,CE,0.0
2017,1,DISTRITO FEDERAL,DF,0.0
2017,1,ESPÍRITO SANTO,ES,0.0
2017,1,GOIÁS,GO,1043.992
2017,1,MARANHÃO,MA,21.341
2017,1,MINAS GERAIS,MG,183.12
2017,1,MATO GROSSO DO SUL,MS,703.0169999999999
2017,1,MATO GROSSO,MT,8812.021999999999
2017,1,PARÁ,PA,0.0
2017,1,PARAÍBA,PB,0.0
2017,1,PERNAMBUCO,PE,0.0
2017,1,PIAUÍ,PI,5.888
2017,1,PARANÁ,PR,1001.2810000000001
2017,1,RIO DE JANEIRO,RJ,0.0
2017,1,RIO GRANDE DO NORTE,RN,0.0
2017,1,RONDÔNIA,RO,166.5
2017,1,RORAIMA,RR,0.0
2017,1,RIO GRANDE DO SUL,RS,9.423
2017,1,SANTA CATARINA,SC,15.857000000000001
2017,1,SERGIPE,SE,0.0
2017,1,SÃO PAULO,SP,149.97299999999998
2017,1,TOCANTINS,TO,32.391
2017,2,ACRE,AC,0.0
2017,2,ALAGOAS,AL,0.0
2017,2,AMAZONAS,AM,0.0
2017,2,AMAPÁ,AP,0.0
2017,2,BAHIA,BA,273.088
2017,2,CEARÁ,CE,0.0
2017,2,DISTRITO FEDERAL,DF,0.0
2017,2,ESPÍRITO SANTO,ES,0.0
2017,2,GOIÁS,GO,5540.35
2017,2,MARANHÃO,MA,625.9939999999999
2017,2,MINAS GERAIS,MG,1761.187
2017,2,MATO GROSSO DO SUL,MS,4598.524
2017,2,MATO GROSSO,MT,14981.942
2017,2,PARÁ,PA,0.0
2017,2,PARAÍBA,PB,0.0
2017,2,PERNAMBUCO,PE,0.0
2017,2,PIAUÍ,PI,179.56600000000003
2017,2,PARANÁ,PR,7278.71
2017,2,RIO DE JANEIRO,RJ,0.0
2017,2,RIO GRANDE DO NORTE,RN,0.0
2017,2,RONDÔNIA,RO,486.18
2017,2,RORAIMA,RR,0.0
2017,2,RIO GRANDE DO SUL,RS,571.315
2017,2,SANTA CATARINA,SC,226.35
2017,2,SERGIPE,SE,0.0
2017,2,SÃO PAULO,SP,1055.51
2017,2,TOCANTINS,TO,596.792
2017,3,ACRE,AC,0.0
2017,3,ALAGOAS,AL,0.0
2017,3,AMAZONAS,AM,0.0
2017,3,AMAPÁ,AP,13.599
2017,3,BAHIA,BA,1698.2319999999997
2017,3,CEARÁ,CE,0.0
2017,3,DISTRITO FEDERAL,DF,60.375
2017,3,ESPÍRITO SANTO,ES,0.0
2017,3,GOIÁS,GO,3221.3
2017,3,MARANHÃO,MA,620.7779999999999
2017,3,MINAS GERAIS,MG,2505.081
2017,3,MATO GROSSO DO SUL,MS,2869.9629999999997
2017,3,MATO GROSSO,MT,6330.048000000001
2017,3,PARÁ,PA,408.832
2017,3,PARAÍBA,PB,0.0
2017,3,PERNAMBUCO,PE,0.0
2017,3,PIAUÍ,PI,412.11699999999996
2017,3,PARANÁ,PR,8626.905
2017,3,RIO DE JANEIRO,RJ,0.0
2017,3,RIO GRANDE DO NORTE,RN,0.0
2017,3,RONDÔNIA,RO,263.558
2017,3,RORAIMA,RR,22.5
2017,3,RIO GRANDE DO SUL,RS,3130.046
2017,3,SANTA CATARINA,SC,641.5369999999999
2017,3,SERGIPE,SE,0.0
2017,3,SÃO PAULO,SP,1125.5439999999999
2017,3,TOCANTINS,TO,1277.26
2017,4,ACRE,AC,0.0
2017,4,ALAGOAS,AL,0.0
2017,4,AMAZONAS,AM,0.0
2017,4,AMAPÁ,AP,13.599
2017,4,BAHIA,BA,2591.2219999999998
2017,4,CEARÁ,CE,0.0
2017,4,DISTRITO FEDERAL,DF,60.375
2017,4,ESPÍRITO SANTO,ES,0.0
2017,4,GOIÁS,GO,1007.543
2017,4,MARANHÃO,MA,983.3329999999999
2017,4,MINAS GERAIS,MG,598.804
2017,4,MATO GROSSO DO SUL,MS,407.92499999999995
2017,4,MATO GROSSO,MT,916.4270000000001
2017,4,PARÁ,PA,408.832
2017,4,PARAÍBA,PB,0.0
2017,4,PERNAMBUCO,PE,0.0
2017,4,PIAUÍ,PI,1109.773
2017,4,PARANÁ,PR,2485.08
2017,4,RIO DE JANEIRO,RJ,0.0
2017,4,RIO GRANDE DO NORTE,RN,0.0
2017,4,RONDÔNIA,RO,16.162
2017,4,RORAIMA,RR,22.5
2017,4,RIO GRANDE DO SUL,RS,11806.938
2017,4,SANTA CATARINA,SC,1158.945
2017,4,SERGIPE,SE,0.0
2017,4,SÃO PAULO,SP,744.5369999999999
2017,4,TOCANTINS,TO,707.056
2017,5,ACRE,AC,0.0
2017,5,ALAGOAS,AL,0.0
2017,5,AMAZONAS,AM,0.0
2017,5,AMAPÁ,AP,13.599
2017,5,BAHIA,BA,557.63
2017,5,CEARÁ,CE,0.0
2017,5,DISTRITO FEDERAL,DF,60.375
2017,5,ESPÍRITO SANTO,ES,0.0
2017,5,GOIÁS,GO,5.864999999999999
2017,5,MARANHÃO,MA,238.305
2017,5,MINAS GERAIS,MG,19.037000000000003
2017,5,MATO GROSSO DO SUL,MS,1.435
2017,5,MATO GROSSO,MT,4.484000000000001
2017,5,PARÁ,PA,408.832
2017,5,PARAÍBA,PB,0.0
2017,5,PERNAMBUCO,PE,0.0
2017,5,PIAUÍ,PI,353.24299999999994
2017,5,PARANÁ,PR,325.522
2017,5,RIO DE JANEIRO,RJ,0.0
2017,5,RIO GRANDE DO NORTE,RN,0.0
2017,5,RONDÔNIA,RO,0.0
2017,5,RORAIMA,RR,22.5
2017,5,RIO GRANDE DO SUL,RS,3104.7259999999997
2017,5,SANTA CATARINA,SC,301.17400000000004
2017,5,SERGIPE,SE,0.0
2017,5,SÃO PAULO,SP,7.85
2017,5,TOCANTINS,TO,220.65999999999997
2017,6,ACRE,AC,0.0
2017,6,ALAGOAS,AL,0.0
2017,6,AMAZONAS,AM,0.0
2017,6,AMAPÁ,AP,13.599
2017,6,BAHIA,BA,0.0
2017,6,CEARÁ,CE,0.0
2017,6,DISTRITO FEDERAL,DF,60.375
2017,6,ESPÍRITO SANTO,ES,0.0
2017,6,GOIÁS,GO,0.0
2017,6,MARANHÃO,MA,0.0
2017,6,MINAS GERAIS,MG,0.0
2017,6,MATO GROSSO DO SUL,MS,0.0
2017,6,MATO GROSSO,MT,0.0
2017,6,PARÁ,PA,408.832
2017,6,PARAÍBA,PB,0.0
2017,6,PERNAMBUCO,PE,0.0
2017,6,PIAUÍ,PI,0.0
2017,6,PARANÁ,PR,0.0
2017,6,RIO DE JANEIRO,RJ,0.0
2017,6,RIO GRANDE DO NORTE,RN,0.0
2017,6,RONDÔNIA,RO,0.0
2017,6,RORAIMA,RR,22.5
2017,6,RIO GRANDE DO SUL,RS,91.40799999999999
2017,6,SANTA CATARINA,SC,0.0
2017,6,SERGIPE,SE,0.0
2017,6,SÃO PAULO,SP,0.0
2017,6,TOCANTINS,TO,0.0
2017,7,ACRE,AC,0.0
2017,7,ALAGOAS,AL,0.0
2017,7,AMAZONAS,AM,0.0
2017,7,AMAPÁ,AP,0.0
2017,7,BAHIA,BA,0.0
2017,7,CEARÁ,CE,0.0
2017,7,DISTRITO FEDERAL,DF,0.0
2017,7,ESPÍRITO SANTO,ES,0.0
2017,7,GOIÁS,GO,0.0
2017,7,MARANHÃO,MA,0.0
2017,7,MINAS GERAIS,MG,0.0
2017,7,MATO GROSSO DO SUL,MS,0.0
2017,7,MATO GROSSO,MT,0.0
2017,7,PARÁ,PA,0.0
2017,7,PARAÍBA,PB,0.0
2017,7,PERNAMBUCO,PE,0.0
2017,7,PIAUÍ,PI,0.0
2017,7,PARANÁ,PR,0.0
2017,7,RIO DE JANEIRO,RJ,0.0
2017,7,RIO GRANDE DO NORTE,RN,0.0
2017,7,RONDÔNIA,RO,0.0
2017,7,RORAIMA,RR,0.0
2017,7,RIO GRANDE DO SUL,RS,0.0
2017,7,SANTA CATARINA,SC,0.0
2017,7,SERGIPE,SE,0.0
2017,7,SÃO PAULO,SP,0.0
2017,7,TOCANTINS,TO,0.0
2017,8,ACRE,AC,0.0
2017,8,ALAGOAS,AL,0.0
2017,8,AMAZONAS,AM,0.0
2017,8,AMAPÁ,AP,0.0
2017,8,BAHIA,BA,0.0
2017,8,CEARÁ,CE,0.0
2017,8,DISTRITO FEDERAL,DF,0.0
2017,8,ESPÍRITO SANTO,ES,0.0
2017,8,GOIÁS,GO,0.0
2017,8,MARANHÃO,MA,0.0
2017,8,MINAS GERAIS,MG,0.0
2017,8,MATO GROSSO DO SUL,MS,0.0
2017,8,MATO GROSSO,MT,0.0
2017,8,PARÁ,PA,0.0
2017,8,PARAÍBA,PB,0.0
2017,8,PERNAMBUCO,PE,0.0
2017,8,PIAUÍ,PI,0.0
2017,8,PARANÁ,PR,0.0
2017,8,RIO DE JANEIRO,RJ,0.0
2017,8,RIO GRANDE DO NORTE,RN,0.0
2017,8,RONDÔNIA,RO,0.0
2017,8,RORAIMA,RR,0.0
2017,8,RIO GRANDE DO SUL,RS,0.0
2017,8,SANTA CATARINA,SC,0.0
2017,8,SERGIPE,SE,0.0
2017,8,SÃO PAULO,SP,0.0
2017,8,TOCANTINS,TO,0.0
2017,9,ACRE,AC,0.0
2017,9,ALAGOAS,AL,0.0
2017,9,AMAZONAS,AM,0.0
2017,9,AMAPÁ,AP,0.0
2017,9,BAHIA,BA,0.0
2017,9,CEARÁ,CE,0.0
2017,9,DISTRITO FEDERAL,DF,0.0
2017,9,ESPÍRITO SANTO,ES,0.0
2017,9,GOIÁS,GO,0.0
2017,9,MARANHÃO,MA,0.0
2017,9,MINAS GERAIS,MG,0.0
2017,9,MATO GROSSO DO SUL,MS,0.0
2017,9,MATO GROSSO,MT,0.0
2017,9,PARÁ,PA,0.0
2017,9,PARAÍBA,PB,0.0
2017,9,PERNAMBUCO,PE,0.0
2017,9,PIAUÍ,PI,0.0
2017,9,PARANÁ,PR,0.0
2017,9,RIO DE JANEIRO,RJ,0.0
2017,9,RIO GRANDE DO NORTE,RN,0.0
2017,9,RONDÔNIA,RO,0.0
2017,9,RORAIMA,RR,0.0
2017,9,RIO GRANDE DO SUL,RS,0.0
2017,9,SANTA CATARINA,SC,0.0
2017,9,SERGIPE,SE,0.0
2017,9,SÃO PAULO,SP,0.0
2017,9,TOCANTINS,TO,0.0
2017,10,ACRE,AC,0.0
2017,10,ALAGOAS,AL,0.0
2017,10,AMAZONAS,AM,0.0
2017,10,AMAPÁ,AP,0.0
2017,10,BAHIA,BA,0.0
2017,10,CEARÁ,CE,0.0
2017,10,DISTRITO FEDERAL,DF,0.0
2017,10,ESPÍRITO SANTO,ES,0.0
2017,10,GOIÁS,GO,0.0
2017,10,MARANHÃO,MA,0.0
2017,10,MINAS GERAIS,MG,0.0
2017,10,MATO GROSSO DO SUL,MS,0.0
2017,10,MATO GROSSO,MT,0.0
2017,10,PARÁ,PA,0.0
2017,10,PARAÍBA,PB,0.0
2017,10,PERNAMBUCO,PE,0.0
2017,10,PIAUÍ,PI,0.0
2017,10,PARANÁ,PR,0.0
2017,10,RIO DE JANEIRO,RJ,0.0
2017,10,RIO GRANDE DO NORTE,RN,0.0
2017,10,RONDÔNIA,RO,0.0
2017,10,RORAIMA,RR,0.0
2017,10,RIO GRANDE DO SUL,RS,0.0
2017,10,SANTA CATARINA,SC,0.0
2017,10,SERGIPE,SE,0.0
2017,10,SÃO PAULO,SP,0.0
2017,10,TOCANTINS,TO,0.0
2017,11,ACRE,AC,0.0
2017,11,ALAGOAS,AL,0.0
2017,11,AMAZONAS,AM,0.0
2017,11,AMAPÁ,AP,0.0
2017,11,BAHIA,BA,0.0
2017,11,CEARÁ,CE,0.0
2017,11,DISTRITO FEDERAL,DF,0.0
2017,11,ESPÍRITO SANTO,ES,0.0
2017,11,GOIÁS,GO,0.0
2017,11,MARANHÃO,MA,0.0
2017,11,MINAS GERAIS,MG,0.0
2017,11,MATO GROSSO DO SUL,MS,0.0
2017,11,MATO GROSSO,MT,0.0
2017,11,PARÁ,PA,0.0
2017,11,PARAÍBA,PB,0.0
2017,11,PERNAMBUCO,PE,0.0
2017,11,PIAUÍ,PI,0.0
2017,11,PARANÁ,PR,0.0
2017,11,RIO DE JANEIRO,RJ,0.0
2017,11,RIO GRANDE DO NORTE,RN,0.0
2017,11,RONDÔNIA,RO,0.0
2017,11,RORAIMA,RR,0.0
2017,11,RIO GRANDE DO SUL,RS,0.0
2017,11,SANTA CATARINA,SC,0.0
2017,11,SERGIPE,SE,0.0
2017,11,SÃO PAULO,SP,0.0
2017,11,TOCANTINS,TO,0.0
2017,12,ACRE,AC,0.0
2017,12,ALAGOAS,AL,0.0
2017,12,AMAZONAS,AM,0.0
2017,12,AMAPÁ,AP,0.0
2017,12,BAHIA,BA,0.0
2017,12,CEARÁ,CE,0.0
2017,12,DISTRITO FEDERAL,DF,0.0
2017,12,ESPÍRITO SANTO,ES,0.0
2017,12,GOIÁS,GO,0.0
2017,12,MARANHÃO,MA,0.0
2017,12,MINAS GERAIS,MG,0.0
2017,12,MATO GROSSO DO SUL,MS,0.0
2017,12,MATO GROSSO,MT,0.0
2017,12,PARÁ,PA,0.0
2017,12,PARAÍBA,PB,0.0
2017,12,PERNAMBUCO,PE,0.0
2017,12,PIAUÍ,PI,0.0
2017,12,PARANÁ,PR,0.0
2017,12,RIO DE JANEIRO,RJ,0.0
2017,12,RIO GRANDE DO NORTE,RN,0.0
2017,12,RONDÔNIA,RO,0.0
2017,12,RORAIMA,RR,0.0
2017,12,RIO GRANDE DO SUL,RS,0.0
2017,12,SANTA CATARINA,SC,0.0
2017,12,SERGIPE,SE,0.0
2017,12,SÃO PAULO,SP,0.0
2017,12,TOCANTINS,TO,0.0
2018,1,ACRE,AC,0.0
2018,1,ALAGOAS,AL,0.0
2018,1,AMAZONAS,AM,0.0
2018,1,AMAPÁ,AP,0.0
2018,1,BAHIA,BA,0.0
2018,1,CEARÁ,CE,0.0
2018,1,DISTRITO FEDERAL,DF,0.0
2018,1,ESPÍRITO SANTO,ES,0.0
2018,1,GOIÁS,GO,321.888
2018,1,MARANHÃO,MA,0.0
2018,1,MINAS GERAIS,MG,95.01600000000002
2018,1,MATO GROSSO DO SUL,MS,269.516
2018,1,MATO GROSSO,MT,6510.298
2018,1,PARÁ,PA,0.0
2018,1,PARAÍBA,PB,0.0
2018,1,PERNAMBUCO,PE,0.0
2018,1,PIAUÍ,PI,0.0
2018,1,PARANÁ,PR,113.271
2018,1,RIO DE JANEIRO,RJ,0.0
2018,1,RIO GRANDE DO NORTE,RN,0.0
2018,1,RONDÔNIA,RO,188.722
2018,1,RORAIMA,RR,0.0
2018,1,RIO GRANDE DO SUL,RS,54.982
2018,1,SANTA CATARINA,SC,55.023
2018,1,SERGIPE,SE,0.0
2018,1,SÃO PAULO,SP,53.63
2018,1,TOCANTINS,TO,0.0
2018,2,ACRE,AC,0.0
2018,2,ALAGOAS,AL,0.0
2018,2,AMAZONAS,AM,0.0
2018,2,AMAPÁ,AP,0.0
2018,2,BAHIA,BA,115.51499999999999
2018,2,CEARÁ,CE,0.0
2018,2,DISTRITO FEDERAL,DF,0.0
2018,2,ESPÍRITO SANTO,ES,0.0
2018,2,GOIÁS,GO,3532.8689999999997
2018,2,MARANHÃO,MA,743.5970000000001
2018,2,MINAS GERAIS,MG,251.616
2018,2,MATO GROSSO DO SUL,MS,3662.449
2018,2,MATO GROSSO,MT,15612.804999999998
2018,2,PARÁ,PA,0.0
2018,2,PARAÍBA,PB,0.0
2018,2,PERNAMBUCO,PE,0.0
2018,2,PIAUÍ,PI,26.430000000000003
2018,2,PARANÁ,PR,5500.815
2018,2,RIO DE JANEIRO,RJ,0.0
2018,2,RIO GRANDE DO NORTE,RN,0.0
2018,2,RONDÔNIA,RO,471.806
2018,2,RORAIMA,RR,0.0
2018,2,RIO GRANDE DO SUL,RS,475.26
2018,2,SANTA CATARINA,SC,354.792
2018,2,SERGIPE,SE,0.0
2018,2,SÃO PAULO,SP,407.24699999999996
2018,2,TOCANTINS,TO,314.21500000000003
2018,3,ACRE,AC,0.36700000000000005
2018,3,ALAGOAS,AL,0.0
2018,3,AMAZONAS,AM,0.8440000000000001
2018,3,AMAPÁ,AP,14.564
2018,3,BAHIA,BA,1990.6639999999998
2018,3,CEARÁ,CE,0.0
2018,3,DISTRITO FEDERAL,DF,63.278
2018,3,ESPÍRITO SANTO,ES,0.0
2018,3,GOIÁS,GO,6274.027000000001
2018,3,MARANHÃO,MA,1261.99
2018,3,MINAS GERAIS,MG,4370.861
2018,3,MATO GROSSO DO SUL,MS,5238.995
2018,3,MATO GROSSO,MT,9480.683
2018,3,PARÁ,PA,412.2
2018,3,PARAÍBA,PB,0.0
2018,3,PERNAMBUCO,PE,0.0
2018,3,PIAUÍ,PI,607.903
2018,3,PARANÁ,PR,10384.546999999999
2018,3,RIO DE JANEIRO,RJ,0.0
2018,3,RIO GRANDE DO NORTE,RN,0.0
2018,3,RONDÔNIA,RO,430.916
2018,3,RORAIMA,RR,29.385
2018,3,RIO GRANDE DO SUL,RS,4441.934
2018,3,SANTA CATARINA,SC,949.55
2018,3,SERGIPE,SE,1.375
2018,3,SÃO PAULO,SP,2704.1609999999996
2018,3,TOCANTINS,TO,1660.855
2018,4,ACRE,AC,0.36700000000000005
2018,4,ALAGOAS,AL,0.0
2018,4,AMAZONAS,AM,0.8440000000000001
2018,4,AMAPÁ,AP,14.564
2018,4,BAHIA,BA,3721.273
2018,4,CEARÁ,CE,0.0
2018,4,DISTRITO FEDERAL,DF,63.278
2018,4,ESPÍRITO SANTO,ES,0.0
2018,4,GOIÁS,GO,1753.724
2018,4,MARANHÃO,MA,738.7819999999999
2018,4,MINAS GERAIS,MG,829.7280000000001
2018,4,MATO GROSSO DO SUL,MS,442.951
2018,4,MATO GROSSO,MT,1278.271
2018,4,PARÁ,PA,412.2
2018,4,PARAÍBA,PB,0.0
2018,4,PERNAMBUCO,PE,0.0
2018,4,PIAUÍ,PI,1568.2160000000001
2018,4,PARANÁ,PR,3081.873
2018,4,RIO DE JANEIRO,RJ,0.0
2018,4,RIO GRANDE DO NORTE,RN,0.0
2018,4,RONDÔNIA,RO,9.436
2018,4,RORAIMA,RR,29.385
2018,4,RIO GRANDE DO SUL,RS,11768.7
2018,4,SANTA CATARINA,SC,804.558
2018,4,SERGIPE,SE,1.375
2018,4,SÃO PAULO,SP,296.722
2018,4,TOCANTINS,TO,978.558
2018,5,ACRE,AC,0.36700000000000005
2018,5,ALAGOAS,AL,0.0
2018,5,AMAZONAS,AM,0.8440000000000001
2018,5,AMAPÁ,AP,14.564
2018,5,BAHIA,BA,563.351
2018,5,CEARÁ,CE,0.0
2018,5,DISTRITO FEDERAL,DF,63.278
2018,5,ESPÍRITO SANTO,ES,0.0
2018,5,GOIÁS,GO,45.449000000000005
2018,5,MARANHÃO,MA,230.019
2018,5,MINAS GERAIS,MG,19.146
2018,5,MATO GROSSO DO SUL,MS,5.289
2018,5,MATO GROSSO,MT,14.222999999999999
2018,5,PARÁ,PA,412.2
2018,5,PARAÍBA,PB,0.0
2018,5,PERNAMBUCO,PE,0.0
2018,5,PIAUÍ,PI,440.51
2018,5,PARANÁ,PR,199.30900000000003
2018,5,RIO DE JANEIRO,RJ,0.0
2018,5,RIO GRANDE DO NORTE,RN,0.0
2018,5,RONDÔNIA,RO,0.0
2018,5,RORAIMA,RR,29.385
